,acousticness,danceability,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,duration_ms,name,popularity
7523,0.112,0.506,0.611,4JEwBHjFkPSeasvegtN5ak,0.00658,5,0.0888,-7.247,1,0.0854,161.089,0.637,228575,Black Butterflies & Déjà Vu (Acoustic),28
7525,0.13,0.574,0.628,6tCFrID3KK6XbhdjZi5Dev,0.0,11,0.275,-3.355,0,0.0481,147.696,0.479,206160,Sweetie Little Jean - Unpeeled,45
7527,0.119,0.749,0.476,0Z5MLGhc15isqSDIM4c8nc,0.000121,9,0.14,-10.828,0,0.0427,119.016,0.847,158320,ponta do anzol,12
7529,0.000222,0.428,0.873,0gVQrecYOaKQ0p6JxHzLkF,0.0178,0,0.325,-6.636,1,0.035,144.933,0.305,279857,Retrovertigo,0
7531,0.000246,0.555,0.978,7EzTy7p26h3hwZU6psDXdO,0.0,4,0.185,-4.638,0,0.0801,140.003,0.483,230866,MC Thunder,36
7533,3.11e-06,0.339,0.968,6LeQWaNpsH2JpRpraCQmep,9.03e-06,6,0.122,-5.101,0,0.0644,77.513,0.233,232680,Better To Forget,0
7541,0.00203,0.566,0.819,1c7N0vqX4C9ZKL9PgRuYT0,0.00339,6,0.0941,-5.246,0,0.0581,112.91,0.525,209706,Troublemaker,4
7542,0.000139,0.311,0.977,0zXr8z8s74WM0gPcDRfciW,0.0305,4,0.112,-5.323,1,0.168,148.014,0.415,327524,O Último Homem Em Pé,12
7543,0.0119,0.639,0.565,0kSWxLWJQQ3lRKyRBuGRIy,0.0,1,0.288,-9.569,1,0.0249,93.016,0.452,209972,Paradise,0
7544,0.000728,0.492,0.917,5w3zvW4FnlRTS7G3Ht8Cng,0.0,11,0.132,-5.334,0,0.0958,139.934,0.784,191124,Retrograde,47
7545,3.97e-05,0.499,0.99,3WkI0XtbX1fadCIXmeoRrN,2.97e-06,6,0.1,-4.663,1,0.0802,109.964,0.533,200727,Revitalizar,26
7547,0.000203,0.461,0.958,5Rcs3fREgibWujLUlUb8KA,9.33e-06,4,0.459,-3.852,0,0.124,159.974,0.264,213653,All For Nothing (feat. Page Hamilton),49
7548,5.05e-05,0.554,0.786,6cS2KO9wcpxv5lsatfsWNq,0.0,11,0.206,-6.082,1,0.0392,137.997,0.556,217500,Paper Heart,31
7549,0.00303,0.301,0.853,4ovhqsUePyqXPvBkTUdygq,0.0,6,0.134,-4.831,1,0.0567,89.321,0.226,263373,Bullet Proof Skin,34
7550,0.0111,0.444,0.856,2Xtj81DV5NiyX1s45YYKGH,0.00031,4,0.357,-3.662,1,0.054,133.988,0.388,179786,Traumatized,0
7551,0.00135,0.34,0.997,4PkGTp3bKl0asAYAo9wqW2,0.0,1,0.404,-2.589,1,0.181,172.908,0.0591,178050,I Am Electric,23
7552,0.000145,0.418,0.945,0TvQSgeyluz0j1BIopCso2,3.48e-05,4,0.376,-3.645,0,0.042,150.028,0.283,333645,Sacred Organs,43
7553,0.00576,0.5,0.842,0md4Z6wyXaDpK0ukd65Uhv,9.01e-05,1,0.198,-5.337,1,0.103,98.618,0.437,178312,Devil Inside Me,45
7554,0.655,0.453,0.664,1LxkuDFjNbWlOcT3LCkR8l,0.0,11,0.141,-4.79,1,0.0298,174.055,0.612,204857,Sweet Disaster - Acoustic,41
7555,6.29e-05,0.495,0.792,1SQRZwwhNu0E0h4m2CKrsF,1.09e-06,8,0.338,-6.102,1,0.0405,128.034,0.509,220093,Nothing More,25
7556,3.47e-05,0.43,0.951,2orZaE8tsLG8gfHaDz3rwj,0.000441,6,0.055,-5.135,1,0.117,106.222,0.619,201466,Queda Livre - Ao Vivo,28
7557,0.0358,0.644,0.848,0a31rjLfRD2SG0J0aB7CuG,0.0,2,0.0676,-5.385,1,0.0529,162.15,0.927,166040,The Middle,1
7558,0.00456,0.49,0.9,4NOAvmXomtwBsLHZ1LI9rY,0.0,5,0.132,-4.494,1,0.0378,135.256,0.584,220133,Sweetness,0
7559,0.00679,0.437,0.959,2HmQyHHSlD7Vox3SQnILnu,0.0,6,0.655,-5.594,0,0.0963,160.188,0.438,184226,Bleed American,1
7560,0.0075,0.548,0.922,5k2bDH2Ddt0tXmnMH5YoKe,0.0,8,0.187,-3.614,1,0.0597,115.084,0.357,203506,Work,36
7561,0.019,0.392,0.964,4Tifx0X1LAac90lmipFHxN,0.0,0,0.58,-3.363,0,0.0936,168.018,0.254,181306,Pain,46
7570,0.000109,0.6,0.796,1fr92Vupmcs2vgLMFVQ7rd,5.2e-05,2,0.484,-4.481,1,0.0275,105.991,0.75,257920,In the Shadows,66
7571,0.00108,0.399,0.928,5sxQUQQr08noeajdpCMB2c,1.25e-06,10,0.357,-5.092,0,0.0549,151.756,0.26,204309,Infinito,24
7573,0.0108,0.532,0.957,5FXnDA6axG0O6CWcj2NxlZ,2.71e-05,0,0.109,-5.924,1,0.139,96.525,0.435,180437,Pop Punk Emo Mashup,34
7575,4.32e-05,0.364,0.962,0RDQXj6otZ3Pub9LryigKI,0.0,2,0.39,-3.914,0,0.111,150.01,0.205,194700,Cry Wolf,22
7577,0.00709,0.422,0.963,610vMXsvCB2BFc53HGfBlH,1.9e-06,8,0.0802,-4.518,1,0.0618,199.97,0.69,211206,The Cure,32
7579,0.00772,0.625,0.776,25C4E27YnEgXVsomzteuRr,2.95e-05,4,0.331,-3.799,1,0.065,130.027,0.686,150924,Crazy,30
7581,0.000372,0.578,0.983,5kwpCFs04lJCF7jiYHA0cu,0.00221,7,0.322,-3.008,1,0.0824,105.013,0.397,205125,Motion Sickness,33
7583,0.0525,0.584,0.896,3Q2QVoVfR3pzeXjoE7hidM,0.000239,8,0.106,-5.267,1,0.0613,100.052,0.505,250890,Vulcão,17
7585,0.0176,0.519,0.536,0pENju4ZhiVUCWW63ONBvY,0.0,5,0.118,-10.307,0,0.156,159.75,0.24,222133,Coma,0
7587,0.00173,0.365,0.86,255wsg35VRYqBK7uBtYOUz,0.00112,11,0.988,-6.996,0,0.0586,102.863,0.143,273746,Something Just Like This - Tokyo Remix,58
7589,0.00213,0.669,0.777,7cJgiPDOlpnYjlBPcrT9kW,5.5e-05,8,0.128,-4.562,0,0.0269,128.004,0.523,214709,Sorry,55
7591,0.00197,0.49,0.902,6dSKDp21S6I5UOhDqjw4kB,0.0531,8,0.149,-6.968,1,0.0411,96.006,0.298,221560,Mouth Of The River,11
7593,0.0499,0.685,0.763,5iI3DJ58Re56LTZ5jypcYf,0.0,6,0.418,-6.412,1,0.0535,125.987,0.484,222046,Glory - Jack Wins Remix,0
7595,0.149,0.619,0.711,4tPNgEx7nNfhzN79XXIMbr,0.0,10,0.0634,-6.824,0,0.0428,153.093,0.722,235734,Song #3 - Acoustic,44
7597,0.00457,0.597,0.733,6ReKt5x6FVUXTMdWNC6GAQ,0.00191,11,0.501,-4.727,0,0.11,87.479,0.866,182653,Lotus Eater,57
7600,0.0361,0.321,0.688,4pldO6ZS749Piqi4GISql8,0.0,0,0.211,-5.775,1,0.0379,142.79,0.202,235266,With Arms Wide Open - New Version With Strings,13
7601,0.00219,0.28,0.441,39Yxt2gwrqPjmGAJzOjSkC,9.5e-06,9,0.132,-8.338,1,0.0425,85.61,0.143,155244,Secret Love,24
7604,0.000454,0.59,0.738,5qVAqCgO1AJlEM8UNynivt,0.00353,9,0.298,-4.536,1,0.0371,116.981,0.754,207773,Hard Act To Follow,3
7610,7.76e-05,0.515,0.852,6YgH4vn3MQe2ho0kOcW110,0.0,5,0.242,-4.582,1,0.0359,136.033,0.582,218453,Lifeline,0
7611,0.00307,0.531,0.756,6c9xVWbPeVPgrmWTYYeMTr,1.73e-06,6,0.073,-5.194,0,0.0371,118.954,0.299,221000,Alone,60
7612,0.000621,0.426,0.914,7DlLTbTiZiM1Yye5roUYku,0.0115,9,0.245,-4.048,0,0.059,174.923,0.284,174133,Aurelia,41
7613,0.00777,0.406,0.819,7BFYY2EFrru8QHolUiKpEE,0.00248,2,0.11,-7.825,1,0.0738,116.9,0.325,231815,Palo Alto (Remastered),43
7615,0.319,0.776,0.589,0pJPdSVti6cTM1Q6xYGmcf,0.0,9,0.0715,-4.543,0,0.115,120.034,0.668,240093,Faking It,65
7617,0.602,0.505,0.273,1U2dV8zPema3dhF24NfIrO,0.0,9,0.167,-10.588,0,0.0505,154.064,0.392,166951,Snake Eyes - Recorded at Spotify Studios NYC,29
7619,0.0622,0.582,0.624,6nknq3uzBIsYNjEdRiOzMo,0.00187,1,0.0947,-7.712,1,0.0414,92.019,0.0877,267935,Close Your Eyes,2
7621,0.155,0.348,0.712,6V6goat94tTJOWXXKZstNX,0.702,5,0.0683,-6.412,1,0.0335,73.102,0.424,274586,All I Can Think About Is You,61
7623,0.117,0.638,0.738,14aqr8yZODpQyuqhSxLMTV,0.000384,6,0.689,-4.976,0,0.0292,97.021,0.657,243146,Sit Next to Me,13
7625,0.544,0.294,0.569,1VTnKiJEMISaPtwAjXea7v,1.59e-05,7,0.09,-6.288,0,0.0413,115.883,0.285,183272,Nothing to Say,34
7627,0.0116,0.469,0.872,6va4r4pjrg82MFe2djzKWw,3.98e-06,0,0.0748,-5.155,0,0.0451,177.019,0.413,222680,Legends,42
7629,0.183,0.593,0.868,7aF09WaavZAmAWuUeYxlYD,0.0,1,0.365,-3.573,0,0.295,104.988,0.496,201256,Rich Love (with Seeb),31
7631,6.08e-05,0.46,0.938,368ydLOy4zfhp1u76Ttxxb,0.213,9,0.175,-6.18,1,0.0716,135.089,0.197,298531,Dose,0
7633,0.229,0.681,0.587,6FemVsNUb2lzWsDRm14FUJ,0.0,6,0.368,-7.638,1,0.11,93.002,0.64,209345,Rain,65
7637,6.72e-05,0.438,0.947,5mZ40Y6KuBSYgdJfiRVXV3,0.0266,11,0.574,-5.189,0,0.0676,160.041,0.406,285187,Hotel California - Rock,41
7638,0.0373,0.605,0.909,47ojH5LeQhl1ZltSAHBEFF,1.83e-06,9,0.365,-4.067,1,0.09,114.988,0.682,192825,Don't Come Down,57
7639,0.000295,0.592,0.932,1eK4KsyjAzr2xJ86Tj5SWa,7.59e-05,6,0.138,-4.491,0,0.0885,93.675,0.698,175026,Crawling In The Dark,59
7640,0.0298,0.405,0.973,44Ssjb20kLO6FshLp0gNZE,0.0,11,0.191,-3.213,0,0.103,75.576,0.484,236253,Chucky vs. The Giant Tortoise,56
7641,9.22e-05,0.504,0.961,3K7jNhH0N8Zk9DfmxLAP5K,0.000355,8,0.423,-3.206,1,0.0685,170.016,0.67,239360,Loser,0
7642,0.000223,0.489,0.981,51Etiuxn28yab1yqzhTbMs,1.14e-05,5,0.131,-3.371,0,0.0802,130.069,0.286,260843,Diagram of a Simple Man,30
7644,3.73e-05,0.561,0.876,1LxMjTswgQqMjynxUdUO2g,0.0,0,0.0676,-5.399,1,0.0374,128.008,0.366,232059,Silent Majority,50
7646,4.86e-05,0.324,0.853,4ozum7awQLhJ6D6fQL5xPy,0.303,4,0.301,-5.811,0,0.0475,117.705,0.317,218597,Pearly* (Remastered),43
7648,0.149,0.506,0.647,1lIb8WrgJXjtJu9d9hOspz,1.59e-06,10,0.118,-5.043,0,0.102,126.025,0.165,190893,Believer - Kaskade Remix,10
7650,0.342,0.751,0.739,30uVdjf08TFxcckC2pdoIq,0.0,6,0.222,-6.142,1,0.0702,117.995,0.806,209241,Lift Me Up - Michael Brun Remix,5
7652,0.00156,0.425,0.878,6pwvH9LfroBLqd3dez9vBz,0.000898,9,0.206,-4.979,0,0.038,148.002,0.252,282426,A L I E N S,42
7654,0.011,0.41,0.965,3RqGMRYDdHmG4t54DueHAM,0.000407,9,0.792,-0.536,1,0.0923,127.975,0.3,176053,My Name Is Thunder,48
7656,0.00139,0.396,0.503,1sZUfl4muDcuWux6KlwaR8,0.00028,5,0.0725,-4.118,1,0.127,90.339,0.683,183956,Sweat,7
7658,0.151,0.652,0.62,7jvMuOdXdqsxiEVeuRNADS,3.76e-06,10,0.248,-9.314,1,0.0552,170.107,0.655,199454,Lines That Burn,35
7659,0.0002,0.415,0.901,6sWnFO43NA5pp9GHtudQyH,0.000242,10,0.141,-5.617,1,0.0669,187.998,0.354,247349,Benny,29
7660,0.000355,0.533,0.893,67WABLdGN32I66eDsbrcJi,0.00114,2,0.0614,-4.976,0,0.0591,92.016,0.46,229617,Veronica,17
7661,0.00124,0.43,0.935,6VSwzFHoPIiiU4zA8X5UST,1.15e-06,7,0.277,-2.903,1,0.0834,179.999,0.483,223220,Makeshift Love,41
7663,0.000133,0.413,0.917,05CtArkh6PiG3ENphh5qpG,0.0011,6,0.0887,-4.228,1,0.0624,140.009,0.425,206000,When You Were Young,38
7664,0.000821,0.476,0.894,7wSEph5P8uF0gUMzzTDldJ,0.0,1,0.0624,-4.232,0,0.0644,134.993,0.226,304657,"If Nothing Breaks, Nothing Moves",38
7665,0.0338,0.511,0.876,4NHuyxiG4Cl2wfqWIzT1hL,0.0,11,0.645,-4.287,0,0.0337,142.056,0.291,229760,All Fucked Up,56
7666,2.59e-05,0.237,0.962,6sH3bAoqJZEOqGsp6Uch3u,2.2e-05,8,0.083,-4.128,1,0.114,132.123,0.182,305030,Show Me A Leader,42
7667,0.0116,0.594,0.874,7kMfu3KUydmrFVGEAhjtyl,0.0,0,0.549,-3.716,1,0.0815,119.964,0.628,196413,Good Girls Go Bad (feat. Leighton Meester),64
7669,0.0191,0.668,0.857,16Of7eeW44kt0a1M0nitHM,6.71e-06,7,0.0385,-2.944,0,0.0535,131.959,0.748,215693,You Make Me Feel... - feat. Sabi,63
7674,0.00362,0.421,0.952,6CHaO7cERnB9P0GVTVcNDQ,1.4e-05,8,0.0723,-4.369,1,0.096,163.031,0.293,203900,Who Will Pray?,35
7675,1.56e-05,0.447,0.993,07ceEXOyS7ghQkyCOycXwP,0.027,7,0.474,-3.022,1,0.111,140.018,0.108,189666,This Fire,59
7676,9.78e-05,0.156,0.849,4STtE8vtSXM17vVqp4KQhK,0.554,3,0.0793,-5.5,0,0.0664,186.164,0.571,194973,Lullaby,37
7695,0.0163,0.544,0.95,3bmL5rU99q7ZA75vqdzDRO,1.85e-06,0,0.3,-4.416,1,0.0584,122.031,0.179,230520,Fire,37
7696,0.095,0.71,0.749,5QRWjrqWa5iQzfBoKPh6Yl,0.0,5,0.0933,-7.581,1,0.0714,168.534,0.806,159666,Exército Sem Farda,37
7698,0.00282,0.38,0.954,6K5rPMA1k8D1va0YpfPTue,0.0,5,0.123,-3.642,1,0.139,168.035,0.589,130066,Say Goodbye to Our Heroes,0
7700,0.174,0.722,0.597,5pE9vMyvVNOpZFutt6lyy4,0.183,4,0.181,-5.964,0,0.0264,103.975,0.389,166481,Sleeping Powder,58
7702,4.18e-05,0.544,0.969,4XYlN4f0yZRkyqPSauZNdv,0.00248,11,0.137,-4.074,0,0.05,149.989,0.818,290382,Coin For The Ferryman,56
7704,0.0131,0.403,0.821,45AF3xq9bds6EqCzTeXaSL,0.0,4,0.327,-5.541,0,0.0686,121.918,0.298,222202,Lost Positives,20
7706,0.000238,0.389,0.993,4vV7hKi3prsHYFl7Pauip1,0.0,4,0.211,-2.272,0,0.151,198.086,0.282,182424,Virus,54
7709,0.341,0.493,0.636,6dVa7xk5dOoT6pOkDw1TMH,0.0,10,0.201,-5.894,1,0.049,120.136,0.228,201980,Brother,68
7711,0.000804,0.236,0.851,526K0R2gXmxb5jYyIvLgtF,0.0,9,0.293,-6.309,0,0.064,108.184,0.306,201106,Can’t Feel My Face,0
7713,0.000104,0.606,0.827,1T8AsPlkWNZdARV9Pq5Cgd,4.3e-06,11,0.229,-5.428,0,0.0668,119.916,0.38,176960,Cobra,22
7715,0.23,0.547,0.936,22OqansuvEMQu9W0EfiGTI,3.04e-06,9,0.172,-4.023,1,0.102,120.003,0.642,177200,We Don't Believe What's On TV,69
7716,0.0498,0.55,0.689,6DsFZITJMPnh8z5XewfVmL,0.0,3,0.207,-7.76,0,0.094,99.904,0.408,224486,Raging,65
7717,0.0117,0.33,0.719,7vAXN57IQ0sj049wZGIboE,0.000297,3,0.0958,-6.557,1,0.0588,93.798,0.0886,231720,Rise Up,13
7719,0.000958,0.318,0.914,3IEHJ5lWMxExmrn2zlhcVu,8.98e-05,0,0.368,-4.147,1,0.279,187.773,0.323,192560,Champion,5
7724,0.00404,0.518,0.927,4PHbF2kXE8tKsgvxEkNNzd,0.0,2,0.382,-4.248,0,0.0407,95.988,0.609,214812,Shape of You,0
7725,0.14,0.552,0.492,0hNmPQdJQODXsYQ2mIoiHz,1.9e-05,9,0.126,-8.333,0,0.0267,115.025,0.303,208695,Heart-Shaped Box,35
7726,7.25e-05,0.441,0.968,04mRvcCTWcBv2331qB1X0k,0.0,10,0.0803,-4.415,0,0.118,145.061,0.238,287557,You Are We,49
7727,0.00183,0.479,0.904,1rO8SV0CvDFyvYhPF35IUE,1.5e-05,6,0.221,-4.546,0,0.0822,147.057,0.231,274120,Doomed,53
7728,0.00612,0.549,0.918,2wl4uMYGiOTJPcbbUBIFRo,0.0,1,0.209,-4.305,1,0.207,119.828,0.532,209101,Boom,22
7729,0.000214,0.508,0.816,4tj41jsFGB1nXdnQvQ5jsf,1.12e-06,0,0.29,-3.143,1,0.0497,130.135,0.342,190000,Us Against the World,32
7730,0.00012,0.472,0.922,0hwHZuCC4DGNtzUslYThnu,5.07e-05,0,0.0902,-4.286,1,0.0296,100.063,0.554,221726,It Ain't Me,32
7731,0.105,0.658,0.822,5VpQIqkrM7wVSuf0kFtLAd,9.96e-05,4,0.136,-5.74,0,0.0311,96.009,0.824,220091,Been Losing Sleep,39
7732,0.114,0.746,0.596,3UkBPSUD5hEhvgt24AeEw8,0.165,6,0.0905,-7.412,1,0.0375,125.025,0.654,265946,Back Around,33
7733,0.0102,0.474,0.843,7dBMQbBKG6n9HkVXkUKnhQ,0.104,0,0.362,-5.909,1,0.272,97.691,0.433,274281,The Way You Used To Do,56
7735,0.000967,0.339,0.856,4VlTlv4DuxqIUplAl00CBJ,0.0,5,0.498,-5.865,1,0.0413,135.999,0.591,222772,Picture Perfect - Single,16
7737,0.195,0.568,0.503,4JFXNDchRuhicS7fh2civh,0.000224,10,0.183,-8.584,1,0.0308,130.041,0.651,243733,Fior Di Latte,46
7738,0.113,0.741,0.829,3PPgJlgCbwTP14BvcsQjYR,0.0,7,0.0857,-2.417,1,0.0369,98.516,0.701,196662,Fake Happy - Edit,49
7740,0.00014,0.623,0.965,1m5DyKsataG0jE5wJtz5Iv,0.0,1,0.0695,-4.56,1,0.0881,112.994,0.627,193066,The Scene,29
7742,0.0554,0.7,0.76,5wre7EAHpqWGcAhlxaAZ5N,0.0,0,0.0998,-3.937,1,0.0448,100.0,0.487,223189,No Vacancy (feat. Amir),2
7744,1e-06,0.27,0.738,5R3NVgY25sVKKhlZvFKwwk,0.832,10,0.126,-5.81,1,0.0517,164.19,0.337,169756,Native Faith,22
7746,0.491,0.572,0.591,3fXXH2FsZcqj8w7RFDNBxN,0.000105,6,0.0779,-5.558,1,0.0276,98.971,0.184,327760,Boots,0
7747,0.000362,0.136,0.565,0TT08EruYY9szHiyzMBuy3,0.0281,7,0.372,-12.988,1,0.0398,206.133,0.131,283013,Peace Of Mind,5
7748,0.000105,0.34,0.965,6uxid9G2Ud7jzbsLOElM39,0.000911,3,0.267,-5.8,0,0.162,140.063,0.25,260774,The Betrayal - Act III,46
7750,0.0776,0.612,0.942,3cRQnpGJ2pJEjQxBIdbKZP,5.97e-06,6,0.0867,-2.558,0,0.122,106.039,0.474,248400,The Man,6
7752,0.493,0.764,0.765,0ZYuaNa0M0XVimhr8biOmX,3.26e-06,1,0.0894,-9.795,0,0.0559,172.0,0.663,217746,Qual É o Rosto de Deus,44
7754,0.155,0.348,0.712,4gDyoe1FImDlXVt58ssnMf,0.702,5,0.0683,-6.412,1,0.0335,73.102,0.424,274586,All I Can Think About Is You,46
7756,0.015,0.539,0.764,4uknDPcOswIU8MnJhfPRNX,0.0,4,0.0834,-5.376,1,0.0345,99.98,0.148,232906,Walking The Wire,3
7758,0.0387,0.391,0.845,2hvftN2cdUUh5M7EiQIWkZ,7.57e-06,0,0.151,-5.1,1,0.0704,171.935,0.611,269098,Goodbye Angels - Video Version,40
7760,0.00017,0.314,0.992,6APQ399wotdZ8DTnQ13eCr,7.21e-06,10,0.0757,-3.916,0,0.179,154.732,0.318,262694,Civil Isolation,32
7761,0.00177,0.568,0.871,51txLjbvSBRvtxjCjAFLkM,0.000406,1,0.36,-5.235,1,0.0494,133.064,0.693,197933,How Did We Get So Dark?,58
7765,0.00111,0.65,0.886,1LbwMX3159t6QxG3u7DRWe,0.000129,11,0.334,-4.821,1,0.0483,124.013,0.88,169720,I Only Lie When I Love You,61
7766,0.000963,0.481,0.885,01VXGDL8Ox3SWmvM8ZyvSB,7.94e-05,8,0.444,-5.041,1,0.0422,160.041,0.631,203906,She's Creeping,53
7768,0.000166,0.54,0.764,1ehlWGPn7xUhuwCLNXDDvE,0.0,1,0.336,-4.461,0,0.0547,128.012,0.581,185640,Look Like You Know,53
7770,5.32e-05,0.474,0.794,1MdH9YQqUCYX5CDHMWAjrR,0.00072,11,0.559,-6.352,0,0.0546,140.086,0.338,166800,Where Are You Now?,52
7772,0.033,0.481,0.675,5rG1DBzmguHh93u0HdaWsB,0.000519,5,0.302,-6.407,0,0.0338,140.044,0.542,218000,Don't Tell,50
7774,0.000614,0.51,0.896,35lBL83KZl80dHivikZKEq,1.5e-05,7,0.252,-5.217,1,0.0363,88.034,0.492,207760,"Hook, Line & Sinker",58
7775,0.00458,0.596,0.811,5Q6BEkgHxYuEJmHidFLy9L,1.62e-05,1,0.0971,-5.501,0,0.0587,100.032,0.475,226093,Hole In Your Heart,57
7777,0.000692,0.381,0.895,4xwqoPbI4OWbDiAVNg6ob8,7.51e-06,5,0.122,-5.11,1,0.0767,154.072,0.241,257000,Sleep,53
7779,0.00031,0.574,0.926,6kjlvJLh2DBsSQtqVzFh8I,0.478,11,0.386,-10.79,1,0.0562,113.097,0.609,145066,Immigrant Song,60
7780,0.041,0.592,0.712,0UjGKszZwvDrxl0WlAU7Wc,0.0132,11,0.346,-8.675,0,0.0315,111.624,0.675,453648,Reflektor,3
7781,0.954,0.418,0.248,5zCunX8URvLoBHlg1Fnjv6,4.21e-06,3,0.108,-9.997,1,0.0451,130.953,0.298,243007,Already Gone,63
7783,0.276,0.427,0.62,3tM778lBLL9SjnN0OHWgHH,0.0,5,0.125,-7.768,0,0.0332,145.658,0.328,260836,The Promise,53
7786,0.000932,0.513,0.877,3hb2ScEVkGchcAQqrPLP0R,0.000163,8,0.136,-3.756,1,0.0292,145.919,0.389,258920,Photograph,66
7788,0.0459,0.616,0.91,3RlsVPIIs5KFhLFhxZ4iDF,0.0,0,0.343,-3.004,1,0.0386,144.073,0.693,252040,Rockstar,69
7789,0.359,0.582,0.592,5Tybis9p4M4TX2gJM8iqgh,0.0,1,0.0821,-6.424,1,0.0257,112.414,0.353,200840,Wherever You Will Go - Acoustic,51
7791,0.0367,0.558,0.719,5QpaGzWp0hwB5faV8dkbAz,0.0,2,0.115,-5.113,1,0.0267,112.027,0.371,208600,Wherever You Will Go,71
7792,0.00069,0.497,0.956,3yzrIC7yDuUjwtU7xdt16m,1.38e-06,7,0.173,-4.383,0,0.0445,96.495,0.231,230513,You Don't Get Me High Anymore,54
7793,0.145,0.697,0.79,5Vdo0stPZlG4zYcVdUzCDb,0.0,11,0.0679,-7.862,0,0.121,160.057,0.867,245172,Excuse Me - Acoustic,42
7794,0.00207,0.26,0.949,42bUzp7wwVP2kAjmwBfpl5,0.0,11,0.408,-2.921,1,0.118,125.0,0.343,246538,Coming Home - Edit,32
7795,2e-05,0.331,0.868,1PhTimQdf25EbssO4aeDm0,5.08e-05,1,0.083,-4.964,0,0.0526,142.965,0.427,217190,Ultraviolet,8
7796,0.00743,0.566,0.915,7lcNcTL5C7nPfMqAg43PnD,0.0,0,0.0653,-4.728,1,0.0599,137.925,0.666,258222,Colliding By Design,36
7802,0.65,0.303,0.319,5Q30xdABnojqN3wBIhrsQp,0.0306,2,0.114,-10.435,1,0.0282,188.348,0.178,320266,Everybody Hurts,21
7804,0.174,0.664,0.852,2wVXSc0IrQVodHESUxVUJA,0.0,9,0.1,-4.996,0,0.029,125.632,0.807,268426,Losing My Religion,27
7805,6.26e-05,0.486,0.972,4StbAyEISMGx7IvNeUfaxJ,0.0,3,0.609,-6.492,0,0.105,127.984,0.188,191844,Vigilant,30
7806,0.265,0.845,0.65,2y8TxmhwHz1uzpQtLpBHFr,0.0,9,0.33,-9.759,1,0.0336,123.971,0.92,211266,Musa Do Verão,20
7807,0.0493,0.764,0.947,2Io4JNQ3fvEnCLivA8yD8g,0.0,9,0.375,-6.921,1,0.058,135.909,0.962,252173,Papo De Jacaré,49
7808,0.581,0.556,0.355,6rjO7ZdSUdd8W2fkWL7fK9,0.0,2,0.118,-6.416,1,0.0398,147.58,0.644,225790,Castle on the Hill- Recorded at Spotify Studios NYC,63
7809,0.00111,0.65,0.886,4VsR4LXdPB9nrZ3wLbdMLN,0.000129,11,0.334,-4.821,1,0.0483,124.013,0.88,169720,I Only Lie When I Love You,39
7811,0.000169,0.421,0.974,5tgdDk7GCTFNVAEMzwb6X4,2.17e-06,3,0.0748,-2.199,0,0.0793,153.014,0.367,249226,Politics Of Love,2
7814,0.0194,0.307,0.926,6GFXIQYQ3hh3yUy2kOWbbz,0.00131,4,0.081,-6.861,0,0.0499,117.135,0.662,254984,Malagueña Salerosa,0
7815,0.00647,0.473,0.956,0N9OERDuYeJs9B0LdS2z53,0.0,4,0.14,-3.376,0,0.0609,89.868,0.426,252875,Gone,26
7816,3.42e-05,0.481,0.916,6XYr1g8TqJRo0WDpkJbjb9,0.000539,5,0.107,-4.204,0,0.0991,166.083,0.78,184813,Bulletproof,1
7817,0.182,0.446,0.648,67fRHOlaYQQFG67D9DkdnW,1.13e-05,11,0.348,-6.773,0,0.3,86.021,0.696,234933,"The Apprentice (feat. Rag'n'Bone Man, Zebra Katz & RAY BLK)",56
7818,6.42e-05,0.351,0.939,3eqhMltljpvMkVNUbAHyQI,0.00113,0,0.296,-4.469,1,0.0564,182.067,0.321,223546,Wall Of Glass,56
7820,0.269,0.469,0.477,2MM8qDOkfV1natcOHC5kER,2.21e-06,3,0.0769,-4.978,0,0.0369,111.484,0.365,220240,Through the Valley,58
7821,4.93e-05,0.328,0.939,0pJUUPm7vb34VNImGEkg0L,0.0065,2,0.337,-1.654,0,0.0423,185.971,0.329,233986,Sound Of Madness,54
7822,6.87e-05,0.47,0.954,4mSVw2VyXhIosPDqUapkW9,0.0195,1,0.433,-4.985,1,0.364,173.993,0.598,239209,Dark Matters,0
7823,0.000784,0.425,0.915,5MPvxlg5LL4NJNHu8cKpAS,3.07e-06,7,0.119,-3.759,1,0.0403,144.053,0.399,205946,Half-Truism,4
7824,0.000229,0.474,0.901,4orQFDcvhvyaPx8PPf35iI,1.78e-05,7,0.262,-5.089,1,0.0639,164.888,0.36,216520,House Of Cards,43
7825,7.61e-05,0.197,0.956,6zKF4293k44ItKWJJgrhXv,0.00992,10,0.261,-2.908,0,0.0663,177.018,0.209,244773,My Curse,67
7826,0.0922,0.447,0.912,1UyDB54ssvRu6WFE9jt3hA,2.27e-06,7,0.13,-4.944,0,0.0625,136.031,0.127,218066,The Reckoning,23
7827,8.57e-06,0.506,0.736,3AdOd7SSxu62TgGFpKdJoc,0.0,4,0.109,-6.527,0,0.0297,139.974,0.681,221865,Follow,0
7828,0.00719,0.37,0.957,0vhjWirhejGyL8uFlbjgIO,0.0,4,0.133,-3.393,0,0.0915,179.94,0.361,252880,GONE,35
